label,X_proj,Y_proj,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best
1,4720413.4897413,2242298.2261989852,393.1098438698932,51.77581150689689,8.48766773262966,289.4210461250883,161.37274341037008,1497.3792966227556,1.154668768341424,0.1828050024922781,0.0320352316059082,0.5465457485896437
1,4721166.495266366,2242590.4105115538,365.1020609902563,51.83375941877342,8.50883979974914,286.14217995857666,162.12752854425227,1341.5123734120443,1.3348403456946023,0.1908135808328905,0.031878950360454,0.549456909265592
1,4720945.600259028,2242601.082140726,372.6374357537613,51.806912685829786,8.516553115819601,285.3244933003785,161.4520497816415,1420.5995064262638,1.3046031652852603,0.1875358457195483,0.0319058734549225,0.5476758202660583
1,4720985.737900783,2243220.7308123326,387.0600266802827,51.74590513065876,8.603718165356975,270.140883825655,110.47054965917076,1560.673806541058,1.2173849974109867,0.1798602944256496,0.0329014927865554,0.4668156209233144
1,4720480.6801229585,2243390.9247428467,395.26643922609617,51.66858653114393,8.641456936521847,259.4456100631484,109.16345444468344,1936.193190141479,1.1466960199969152,0.1690068972766922,0.0329542391738072,0.4633663861678391
1,4719852.769756676,2251743.3595191496,208.1144380089552,50.75246383051653,8.979520670080241,227.9915209049742,45.6846684560155,669.0792251531158,1.6948260135240902,0.1686209741413067,0.0505437466527887,0.3273228220545385
1,4716683.948391363,2265514.958342587,113.14575200722194,49.152723550538056,6.674526334432795,372.8967477774113,254.38804248622705,244.8382804533198,1.939223168534621,0.1007308137781222,0.0590964905026129,0.2937862057577808
1,4716693.478910211,2265540.0195007287,112.69676874691696,49.15174039057423,6.665575781730937,361.8127363132917,254.45872300845235,259.7782367583554,1.938289204659192,0.1009523379845424,0.059091735565975,0.2938988392282432
1,4716695.24289603,2265560.9161632373,112.19066264905032,49.15019947846813,6.659223513631314,361.3414933613958,254.51816899299388,260.6995090812097,1.9363493218894456,0.1010979432150353,0.0580678306906759,0.2939936499642054
1,4716479.072532146,2265703.465822004,104.1242194992794,49.11301140591919,6.658123620405025,398.844848214904,254.9191582154041,230.2430475640363,1.842150973584895,0.1005436673301309,0.0619232660712248,0.2946950003096171
1,4736939.618698835,2331776.2206812357,138.1262165758804,44.77726206153418,6.550204051199126,314.9696520215241,286.27451756916616,445.7222518021164,0.1256390541184852,0.1083637442689731,0.0452477334592745,0.3670451083000987
1,4702672.182085501,2138908.6186698526,68.63509691877675,44.81189220455589,10.168893203060204,1450.3736059289668,160.77974069440586,245.50251148387903,0.9328684748543896,0.2443365403238299,0.0001578542331197,0.559345454338823
1,4782299.102091319,2175562.367450266,94.50070878370046,52.53457395926299,5.686595247706504,1104.6338424395096,169.60759735250136,148.0820955395321,0.137743293749212,0.2220084529297857,5.014107131492966e-05,1.1830881678075902
1,4731734.79789884,2104323.347364554,18.841276126239062,44.49638861063899,7.039348526947816,1041.9427780537744,4189.755717780043,211.88713694841653,0.0956295211814918,0.2185936323265876,1.0440402576314862,19.452066270939284
1,4729861.692353847,2104597.3845974957,12.72886619348274,44.37661442344599,6.0877313668979705,1034.7656419590471,3666.6780866352674,225.34247858536077,0.0972704281945579,0.2273920700062326,1.0466930596613029,19.93214431270401
1,4729714.549440246,2105124.4663131,13.1759430962013,44.38765525270474,5.797320092226781,1043.0633871251875,3649.024853615752,206.41150307598363,0.0996904117636734,0.2392607482365607,1.0443420425938776,19.88808956637273
1,4729980.484276318,2105171.045998583,14.453109091554758,44.40845241724446,5.898347552447548,1053.2624142241837,3655.662411382417,205.1050840372241,0.0996686185365866,0.2462547944175267,1.044709426814371,19.891640911945395
1,4729979.526586036,2105182.1089783655,14.476474197682329,44.40884367846789,5.893369461959471,1053.7411151619242,3655.3705037606287,204.7841652061028,0.0996697914185757,0.2466450341445127,1.0446666317901483,19.89081138637266
1,4730042.557705643,2105189.951167347,14.754616804828302,44.41365372107032,5.918967519655313,1055.945967606866,3656.975994815981,204.61802943004272,0.0961188129440928,0.2482062657160206,1.0447592021054706,19.8917788662939
1,4730013.5373216225,2105201.006487373,14.66342968529757,44.4120490166422,5.901173232729834,1055.627771939093,3655.88911910804,204.27882397439944,0.0996683500073124,0.2480530116297516,1.0446630313505787,19.890278817387685
1,4729898.562273004,2105214.25734091,14.218953035831245,44.40441840027189,5.843228643242757,1052.712374331545,3652.27795461665,203.75297075354703,0.099680819252239,0.2465616758022742,1.0443857018225626,19.88637998813884
1,4729685.615868004,2105219.573565399,13.306944942717784,44.38949822176572,5.744367190645678,1045.8166142930413,3645.8979799858616,203.1197457822354,0.0997027099406749,0.241502538955721,1.0439110560088392,19.87995913100792
1,4730022.706037632,2105220.9904817916,14.750295153638236,44.41353422249908,5.897217902985819,1056.8518637853113,3655.674373093421,203.72432469583208,0.0996694064082713,0.2490125386165357,1.0446075129009291,19.88906196147659
1,4729943.653486376,2105230.0175028876,14.4487436335854,44.40828129414296,5.857341314169611,1054.8605309087463,3653.20370381293,203.37807651686865,0.0996779313642288,0.247670131609403,1.0444183483143492,19.88640660294121
1,4729992.568777075,2105229.94861652,14.650069339318206,44.4117613452502,5.879755221893296,1056.3731412340192,3654.604750739973,203.44262538810696,0.0996731762236803,0.2487301678576953,1.0445158380599455,19.8876637605976
1,4729722.721479165,2105235.473540583,13.516707939858762,44.39278843323278,5.754518616214378,1047.7508056534432,3646.626965820493,202.77102980931795,0.0997004683819228,0.2429778283477274,1.043932357120778,19.879856767346137
1,4729823.661546458,2105236.319441062,13.958550373475363,44.40000248540711,5.800009775327706,1051.24054590427,3649.57890409848,202.9890442320108,0.0996903798727572,0.2455625283635646,1.0441473443677058,19.882703588366397
1,4729893.669994653,2105241.2604099144,14.26933559135078,44.40518956700228,5.829890081041494,1053.777593614643,3651.4976133557375,202.9852826719884,0.0996839175386093,0.2474339476857949,1.0442749557816438,19.884259886568444
