IG_EST,IG_DEP,IG_MUN,IG_POB,IG_LAT_W84,IG_LON_W84,D_PR_PAL1,D_MI_PAL1,D_CLAS_DEP,R_RO_HUES,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best,X,Y
Prospecto desarrollado,Antioquia,San Roque,San Roque,6.50383,-74.93714,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,66.36494737715542,49.944734211450125,4.0433714335587325,497.3841359582774,208.7596266894169,42.4499904366242,0.537673804443737,0.520518680902276,5.1953161189351324e-05,0.7671230477898235,-74.93714,6.50383
Prospecto,Antioquia,San Roque,San Roque,6.506181,-74.92619,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,62.75686535245596,49.92051608682383,4.624841154498027,501.14354779507977,205.9568359130082,40.270137278874856,0.4586371543134687,0.5649347059630202,5.40697273284189e-05,0.7556426139545769,-74.92619,6.506181
Prospecto desarrollado,Antioquia,San Roque,San Roque,6.508802,-74.91362,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,59.35198599294317,49.892628010107664,5.247216524071048,521.3696206110739,206.58292054988087,48.21372455131843,0.383694979118645,0.7047813678986627,5.456954086320828e-05,0.7699866868728275,-74.91362,6.508802
Productor - Subterráneo,Antioquia,Don Matías,La Montera,6.51542,-75.294521,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,100.96963791825348,49.803548065455544,8.726029690830552,911.1560849217504,358.6656007318634,69.23096602102727,2.862345554689627,0.47111683991955017,0.02366327762621088,1.2827211854030443,-75.294521,6.51542
Productor - Subterráneo,Antioquia,Santo Domingo,Cisneros,6.52429,-75.11799,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,62.55397838293681,49.89682988535759,6.643448060990874,651.3255757084534,197.48027582678912,41.33491600650185,2.4686711557934267,0.517146785390867,0.006242374282933879,0.9022437285639465,-75.11799,6.52429
Prospecto desarrollado,Antioquia,San Roque,San Roque,6.525542,-74.944824,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,69.38093441825909,49.7689325081273,3.9235370803182583,539.3257649773475,182.1178422431855,35.072569665651564,0.8063062465354,0.6282238217162677,5.445452269548044e-05,0.8357637263240574,-74.944824,6.525542
Productor pasado - Subterráneo,Antioquia,Santo Domingo,Cisneros,6.528658,-75.12332,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,60.000000707773715,49.85662287533523,6.866189501591515,652.1155451798761,209.42613540644086,41.41501202270614,2.478642850836111,0.4906295035006806,0.013700817786687232,1.0662605476815987,-75.12332,6.528658
Prospecto desarrollado,Antioquia,Santo Domingo,Cisneros,6.532483,-75.13222,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,65.09943130434114,49.82124171162906,7.190005853544613,626.0923898547879,243.9425564203704,43.372346583917015,2.5166908242464525,0.4539164200208198,0.023456768625933464,1.1924137980529512,-75.13222,6.532483
Productor - Subterráneo,Antioquia,Santo Domindo,Limón,6.532838,-75.130835,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,64.86375645158444,49.81773958322726,7.149451424095337,621.5661277387522,243.5972448296747,43.00055973911208,2.513833376554819,0.45772330068120515,0.022020831967683868,1.189926120174231,-75.130835,6.532838
Productor pasado - Subterráneo,Antioquia,Santo Domingo,Cisneros,6.539236,-75.14113,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,67.91167105423348,49.75606109645251,7.515330550254995,572.2348243491479,268.77458251523854,46.122596150360536,2.576976984823625,0.4476167074049968,0.025326671950225754,1.406558122634232,-75.14113,6.539236
Productor - Subterráneo,Antioquia,Santa Rosa de Osos,San Ramón,6.611574,-75.370344,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,83.22800476789378,48.50694701971284,8.280005116263595,597.3688833355046,372.30370671180765,85.86810459732354,2.602784870797985,0.22242156615809658,0.02688322148395065,1.226296597531153,-75.370344,6.611574
Ocurrencia,Antioquia,Santa Rosa de Osos,Playa Larga,6.615917,-75.401629,Oro-Au,,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,80.28273922468739,48.30248387664035,7.746766225955446,519.6731861044299,373.27630647717024,88.61002688274223,2.859724177433101,0.34951505215379874,0.03908811305601898,1.1940158054075871,-75.401629,6.615917
Productor - Subterráneo,Antioquia,Santa Rosa de Osos,Playa Larga,6.625394,-75.405612,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,80.13423654073726,48.17772910462547,7.886419508949333,522.2852180607697,374.9187705446491,100.86228596472994,2.715863291067548,0.47912471386918437,0.039749336761778165,1.1852610806423818,-75.405612,6.625394
Productor - Subterráneo,Antioquia,Santa Rosa de Osos,Malambo,6.630846,-75.415517,Oro-Au,,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,79.40793555669562,48.06198489076857,7.84124691196484,470.9563073061653,375.48348518821126,111.6723445966752,2.490374425396645,0.8547121303218708,0.04000519928349826,1.1733706392454568,-75.415517,6.630846
Productor - Subterráneo,Antioquia,Gómez Plata,Angosturita,6.666415,-75.222407,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,63.27537940566817,48.416411729024105,9.947465369101952,701.2838193262352,354.1624708443978,42.2927261412198,1.9254685469616406,0.16527966532337376,0.02179116567517451,1.464827355233832,-75.222407,6.666415
Ocurrencia,Antioquia,Liborina,Vereda San Diego,6.72435,-75.782732,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_METAMÓRFICA,108.47395320908669,43.407117250054185,10.232253444824334,399.7165995030693,564.3432265117877,149.55876032578504,0.15782104924844473,0.11663850935329033,0.0352880895770867,0.3943551051528398,-75.782732,6.72435
Ocurrencia,Antioquia,Sabanalarga,Vereda La Pedrona,6.787458,-75.802505,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_METAMÓRFICA,93.73491122050399,42.760939180636896,10.106727086633768,461.53051543232846,448.3127386756576,54.80404986550634,0.09247294577053547,0.07642411031395574,0.006982784950985322,0.2791056507990151,-75.802505,6.787458
Productor pasado - Subterráneo,Antioquia,Gómez Plata,Guadalupe,6.796625,-75.196754,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,76.22129813113771,47.2030398232525,10.062105388488817,519.1195185889085,324.3251793881854,75.71185456858858,0.24131485547572637,0.32584231404171277,0.03192358057321956,1.5912155801609758,-75.196754,6.796625
Productor pasado - Subterráneo,Antioquia,Guadalupe,Guadalupe,6.811369,-75.235916,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,61.062404254513005,46.966798597157684,10.128456337710261,548.1177389928181,319.4381224184073,85.33001999043496,0.14187443829831206,0.2449232457782642,0.027785310092818986,1.7719681023754603,-75.235916,6.811369
Productor pasado - Subterráneo,Antioquia,Guadalupe,Guadalupe,6.814571,-75.21202,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_SEDIMENTARIA,60.15966498703086,46.99710974659387,10.03615539721172,452.8546393296332,311.5574210951503,102.77054976020496,0.2131475682549648,0.4301819936208237,0.03919712083699423,1.596387249984523,-75.21202,6.814571
Ocurrencia,Antioquia,Guadalupe,Guanteros,6.828521,-75.227517,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,58.5115887620611,46.82604641867679,10.001262967624806,505.02660423299454,310.67942267868864,87.350072931713,0.1733126125606388,0.3278338477053486,0.03099121189175008,1.5790348742786484,-75.227517,6.828521
Ocurrencia,Antioquia,Vegachí,Moná,6.880928,-74.758532,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA METAMORFICA,168.2576732892133,47.06692342792882,9.627796931168703,473.42903759061255,158.47635466195126,35.51521822709751,1.2180467692259898,0.5639979259488485,5.984805509301037e-05,2.365413456239938,-74.758532,6.880928
Productor pasado - Cielo abierto,Antioquia,Guadalupe,Amalfi,6.902773,-75.17522,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA_METAMÓRFICA,43.617677724594564,46.25706824114429,8.876289454768575,517.383962566979,278.7259240977903,78.17242553872309,0.14403501474266575,0.24527788643083362,0.027192149305375744,0.9224221038431237,-75.17522,6.902773
Productor - Subterráneo,Antioquia,Remedios,San Cristobal,6.924787,-74.740987,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,187.33429471497928,46.76640144010221,9.28313534554291,482.87290709579656,158.49082741342596,36.01298469390518,1.287145770936054,0.49445476835518815,5.982891638958801e-05,2.2711539813127843,-74.740987,6.924787
Productor - Subterráneo,Antioquia,Amalfi,Romazón,6.992471,-75.001227,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA METAMÓRFICA,90.13752421348629,45.719661822309305,0.5589376339774337,471.2770609845471,282.0815869676755,193.19059271985932,0.27335405013226866,0.4471362947982241,0.04352946202066809,0.9327947470606552,-75.001227,6.992471
Productor - Subterráneo,Antioquia,Amalfi,Romazón,6.997011,-75.000639,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA METAMÓRFICA,90.76850822707657,45.67900695171991,0.22633803342375172,459.2210593286371,282.0801651859184,195.2103914333923,0.27327782628017533,0.44979843582768303,0.043744320994242566,0.8890962492608296,-75.000639,6.997011
Prospecto desarrollado,Antioquia,Remedios,Remedios,7.0245,-74.6972,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,125.95063820853801,46.12071446990562,8.756268068257826,484.961693206964,158.5041900824494,39.48050490776317,1.543821409247207,0.39113035277607877,0.007994302793605943,2.1290824400806416,-74.6972,7.0245
Productor - Subterráneo,Antioquia,Remedios,Segovia,7.0395,-74.8006,Oro-Au,<Nulo>,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,125.19696841912396,45.79731881814028,8.833642441135567,500.09543737468005,191.69742652091335,40.43913906518645,0.9623698776657817,0.650206186974453,0.04296331099020461,2.2088668456298466,-74.8006,7.0395
Productor - Subterráneo,Antioquia,Remedios,Segovia,7.042,-74.788,Oro-Au,<Nulo>,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,120.16580577016012,45.80579365259702,9.005903974203417,485.5484421502878,166.63952446100137,36.90904702848778,0.983427559438155,0.6510226667062339,0.042909886871251524,2.1374385506984175,-74.788,7.042
Productor - Subterráneo,Antioquia,Remedios,Segovia,7.04355,-74.7348,Oro-Au,<Nulo>,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,103.68999005327488,45.90775710063653,9.209478968494487,484.49045788118497,158.42574077296595,39.423569009806215,1.128469385319902,0.5470739306207049,0.028256166092823297,2.1330720665437717,-74.7348,7.04355
Productor - Subterráneo,Antioquia,Remedios,Segovia,7.0442,-74.7721,Oro-Au,<Nulo>,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,111.89178036039188,45.82367423079401,9.156927998624813,491.914275977304,158.47191580693274,39.500569934117536,1.0084225679127428,0.6182378943827804,0.03926322162006701,2.151884399360838,-74.7721,7.0442
Prospecto desarrollado,Antioquia,Remedios,Segovia,7.0604,-74.6943,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,107.05089482811802,45.87236413008159,9.021491645612189,485.451360792843,158.48393995828138,39.64695313073533,1.5243726399765967,0.4918912523830954,0.023775564201311303,2.100989786864803,-74.6943,7.0604
Prospecto desarrollado,Antioquia,Remedios,Segovia,7.0675,-74.7171,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,122.99630529314912,45.772537821057426,9.32920370809099,485.0901010509127,158.44402778874831,39.581354281698005,1.262732790951422,0.5465994426892352,0.028612350380489968,2.108879139092099,-74.7171,7.0675
Productor - Subterráneo,Antioquia,Remedios,Juan Bran,7.068246,-74.710556,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,122.16295108070085,45.78152056281399,9.286141997852937,485.2166496603987,158.45398397432427,39.608665064264656,1.2686849331805161,0.5158085562044306,0.028355971095859706,2.1062186436254904,-74.710556,7.068246
Productor - Subterráneo,Antioquia,Remedios,Juan Bran,7.080558,-74.681191,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,99.74740310120205,45.759095799687294,9.106233508129577,485.89770171842486,158.49060518861404,39.77341154002485,1.6866930226260486,0.4828347978199174,0.024182877529374126,2.0826949884842785,-74.681191,7.080558
Productor - Subterráneo,Antioquia,Segovia,Popales,7.082995,-74.709,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,115.65713345269224,45.67964573818724,9.451590062937045,485.38910790468645,158.44879855176518,39.66541685529382,1.3296442124022827,0.5341492874967276,0.028955107175197097,2.0956026989620904,-74.709,7.082995
Productor - Subterráneo,Antioquia,Segovia,El Aporriado,7.08593,-74.687458,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,84.03069202755654,45.70743443578759,9.271541341531083,485.8149084550801,158.47848915176505,39.76170148109611,1.5046820710251751,0.5120707208519435,0.026000121363631744,2.081716253909647,-74.687458,7.08593
Productor - Subterráneo,Antioquia,Segovia,Fraguas,7.290834,-74.84087,Oro-Au,Pirita-FeS2,Otros_depósitos_asociados_a_intrusivos,ROCA METAMÓRFICA,226.20564801627313,43.78196776865196,10.635605937939566,570.3075135625235,290.19077615192043,286.8014097174523,0.1362933407081139,0.41386231617460245,0.060297682216255914,0.6283069111861465,-74.84087,7.290834
Productor - Subterráneo,Antioquia,Zaragoza,El Limón,7.449128,-74.863153,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA METAMÓRFICA,307.07217522758384,42.518010805061884,8.506572815359169,601.899977732915,279.2292590918645,289.35178077881903,0.11583968054597762,0.39335695269589127,0.06110624381220203,0.6211613889043658,-74.863153,7.449128
Productor - Subterráneo,Antioquia,Zaragoza,Vereda Cordero,7.528556,-74.804886,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA_ÍGNEA_PLUTÓNICA,167.00010133169786,42.23453540993445,11.050144516740907,606.8708979253295,279.24434175681887,288.37585152139076,0.11578621014444536,0.38715742662587893,0.06093057496011924,0.6240257326250539,-74.804886,7.528556
Productor pasado - Subterráneo,Antioquia,Zaragoza,Naranjal,7.562547,-74.830091,Oro-Au,,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,304.03512299085145,41.930293241901005,10.321978861191807,605.7357189726598,279.274187041831,283.085725445885,0.1247833414488044,0.3849028088203052,0.06089078444698223,0.6222708586375406,-74.830091,7.562547
Productor - Subterráneo,Antioquia,Zaragoza,Naranjal,7.566028,-74.819028,Oro-Au,Oro-Au,Otros_depósitos_asociados_a_intrusivos,ROCA ÍGNEA PLUTÓNICA,301.56310828209376,41.95451617500554,10.823435784597642,603.7112761543291,279.2696392547281,283.09279422798204,0.12043121410361159,0.3847244904279744,0.06088149039886241,0.6228822513607809,-74.819028,7.566028
Prospecto,Risaralda,Santa Rosa De Cabal,<Nulo>,4.91706,-75.698348,Oro-Au,Oro-Au,Pórfido,ROCA ÍGNEA VOLCÁNICA,40.61124575943265,42.93708152569128,9.973248973844349,701.8880757056506,666.2882195897606,159.47697813641147,2.1734851211639126,0.14253313166316636,0.6109945824828501,1.5430710990836938,-75.698348,4.91706
Productor pasado - Subterráneo,Caldas,Villamaría,La Enea,5.014385,-75.42163,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,27.126688258182444,44.921274474182496,5.351608031505705,932.3688016226938,3168.4769937382976,175.21820445411825,1.1046048443357117,0.15547691983612696,1.019118931063642,19.09152977206311,-75.42163,5.014385
Ocurrencia,Caldas,Neira,Neira,5.195965,-75.41624,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,215.0019708076383,46.585383890960614,9.34234317833414,1066.2456699080801,196.53729682356195,185.69023417462896,1.228208712284166,0.26022877029993197,0.02212463726929735,0.9075778451345557,-75.41624,5.195965
Ocurrencia,Caldas,Anserma,Anserma,5.23465,-75.76639,Molibdeno-Mo,Molibdenita-MoS2,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,63.42174851156152,43.98245452003236,10.352744803578487,362.12804873267646,154.1913166483431,301.01839296213257,0.05129184113974748,0.10646864547121752,0.0003322316216349627,0.2740110591700146,-75.76639,5.23465
Productor pasado - Subterráneo,Caldas,Anserma,Anserma,5.244323,-75.725903,Cobre-Cu,Calcosina-β-Cu2S,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,57.302389998873956,44.390394697120115,10.350572649345473,427.3745393099733,165.01074133305067,284.46820777666636,0.0321233304700012,0.14820256041854485,9.412096059740326e-05,0.32181983519280544,-75.725903,5.244323
Ocurrencia,Caldas,Neira,Irra,5.245389,-75.684469,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,68.9039940410479,44.76179262896215,10.174468432933107,1414.4513884949804,165.54301655239925,190.85225922603684,0.5889333313840908,0.21514956539034338,0.00015547590280501952,0.6729650289189439,-75.684469,5.245389
Ocurrencia,Caldas,Neira,Irra,5.2475,-75.677999,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,66.02080059811684,44.83267180832844,10.135235816575493,1293.0582880219183,163.1580126963789,219.41570024256944,0.9633801145472473,0.2083961488239384,0.000159664760526147,0.5567694951278375,-75.677999,5.2475
Ocurrencia,Caldas,Neira,Irra,5.248063,-75.687159,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,69.58938779426184,44.75571575358036,10.191528958552533,1487.5244485588892,163.12838763945436,211.92002168997215,0.5821564761087145,0.2374194614465923,0.0001554460399584686,0.6730988808846368,-75.687159,5.248063
Ocurrencia,Caldas,Neira,Irra,5.248992,-75.678131,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,66.75435367916529,44.84153974786155,10.136488312391428,1299.3767598134064,160.72416635304774,226.63744393877803,1.0006182489878288,0.21388334487386648,0.00015894450083888694,0.56007737993874,-75.678131,5.248992
Ocurrencia,Caldas,Neira,Irra,5.256142,-75.682038,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,70.32930299474938,44.85473454137701,10.1591295347527,1460.3464721927596,160.73406680037604,269.53098090400226,1.128794572197069,0.2609863098371455,0.0001615980027496056,0.8863329509232163,-75.682038,5.256142
Ocurrencia,Caldas,Neira,Irra,5.25777,-75.68297,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,70.67117565013496,44.857239837062856,10.163517682215682,1524.6591415138796,160.73564473937816,284.6184945928216,1.1655167422401127,0.2757426394969151,0.00016236661243787385,0.891519366091317,-75.68297,5.25777
Prospecto,Risaralda,Quinchía,Quinchía,5.288013,-75.687157,Oro-Au,<Nulo>,Pórfido,ROCA_SEDIMENTARIA,63.09223901827167,45.020815644335045,10.106423994838803,912.1337020049717,180.48664654369605,209.38086474917816,4.829024664882483,0.4200246051563726,0.00017133519287921688,1.035293255340816,-75.687157,5.288013
Prospecto,Risaralda,Quinchía,Quinchía,5.293579,-75.714225,Oro-Au,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,10.353624652057286,44.795969448523536,10.220118255285348,500.3536503955838,163.4779374869483,176.81145660483628,0.928579903187807,0.15459521641949053,0.0002037435602600024,1.238358132413915,-75.714225,5.293579
Prospecto,Risaralda,Quinchía,Quinchía,5.300283,-75.711633,Oro-Au,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,13.364711761640825,44.86342560864448,10.17734931592522,486.96379113267403,176.91691944334144,129.2086783608347,1.5008456898673914,0.15952787687202988,0.00018923823624066269,1.127907181416512,-75.711633,5.300283
Prospecto,Risaralda,Quinchía,Quinchía,5.307351,-75.711402,Oro-Au,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,8.72674687116062,44.91046188163493,10.137667621761716,413.1140182403785,183.75480369578696,131.9872703209706,1.3551682450094225,0.14360167489112965,0.0001618127234723187,0.9318634360409999,-75.711402,5.307351
Productor pasado - Subterráneo,Caldas,Aguadas,Pácora,5.492469,-75.34369,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_PLUTÓNICA,90.5327361000096,50.172623827356105,7.8116224888600305,662.0928157824553,252.34126603800857,74.0141715824211,0.3321783910212914,0.30573984124416664,0.02822471243514888,1.2387193072856975,-75.34369,5.492469
Prospecto,Caldas,Pensilvania,Pensilvania,5.4985,-75.16944,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,2.3000092488365422,51.392703107898974,8.155250599408138,653.5325905293003,222.6385662262885,64.54073509859583,0.0664232074041645,0.24623298112891173,0.011418246286673081,0.4153658209624716,-75.16944,5.4985
Prospecto,Antioquia,Caramanta,Caramanta,5.5458,-75.5819,Oro-Au,Pirita-FeS2,Pórfido,ROCA_METAMÓRFICA,14.018414017448453,48.27974291701178,5.577091645536697,159.29896072195717,2458.136612597096,35.57623721967283,2.208432711717347,1.602820314309815,0.0005893365855509106,3.3696783283701324,-75.5819,5.5458
Prospecto,Antioquia,Caramanta,Caramanta,5.552413,-75.687975,Oro-Au,Electrum,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,13.161698537989787,46.913831033615814,8.676249746146583,396.87610387049256,2315.2102360106574,32.87673202637793,0.47326746720198876,0.4405189884578981,0.03354141857896139,4.889959962064775,-75.687975,5.552413
Prospecto,Antioquia,Caramanta,Caramanta,5.556044,-75.688958,Oro-Au,Electrum,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,12.634883991715407,46.92790999193973,8.717566610316602,399.2827157563432,2212.774325001106,32.92392693143749,0.47520933304131785,0.4737124062830702,0.028426271187554104,5.188137017595295,-75.688958,5.556044
Prospecto,Antioquia,Caramanta,Caramanta,5.558479,-75.686242,Oro-Au,Electrum,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,12.540384685168961,46.98595251446305,8.693605833524034,381.47516679360945,2241.6554172079996,32.047865364160195,0.4673710424903824,0.49969299268491846,0.02498779993400416,5.459964220043602,-75.686242,5.558479
Ocurrencia,Caldas,Aguadas,Salineros,5.56217,-75.55739,Oro-Au,Oro-Au,Pórfido,ROCA_METAMÓRFICA,25.620378661392326,48.74038275079849,5.1492435642746,323.1887878883652,2206.7336349280677,48.57228243488986,1.1951344657656384,0.6921864067804844,0.08449509516476518,3.836520097041632,-75.55739,5.56217
Prospecto,Antioquia,Caramanta,Caramanta,5.57628,-75.687452,Oro-Au,Electrum,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,10.488151015254207,47.107862743136636,8.863308849522484,170.72246564527276,1401.5238852089728,34.58241925876591,0.5990749604736549,0.4688994853247941,0.00013834884853447047,3.5828321061283903,-75.687452,5.57628
Productor pasado - Subterráneo,Antioquia,Nariño,Nariño,5.578852,-75.14449,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,12.944583894078471,52.17783693370754,8.087980107679103,738.731523543285,216.6795798987065,54.29349011523467,0.046810260386295086,0.21040152952659263,4.747509329838676e-05,0.4538999564957,-75.14449,5.578852
Prospecto,Antioquia,Nariño,Nariño,5.613104,-75.10746,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,23.12390088226994,52.53602623062345,7.878126085274395,788.4830943834913,217.86293155692263,66.25715369771468,0.04822139029267926,0.21164085326648463,0.0004262423403219934,0.4385863326960972,-75.10746,5.613104
Prospecto,Caldas,Samaná,Samaná,5.62423,-75.06035,Oro-Au,Oro-Au,Pórfido,ROCA_SUBVOLCÁNICA_HIPOABISAL,5.942158073635033,52.69454058849201,7.299276203549026,976.73750886507,151.6095173228283,144.32525147282487,0.07720590394374682,0.14918216328815587,4.163692208047874e-05,1.560934613357625,-75.06035,5.62423
Prospecto,Antioquia,Jericó,Jericó,5.721734,-75.730804,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,19.82701663504102,47.46928919800104,10.277548377859501,335.4095531404494,680.1795223423509,38.41712774832547,0.21267125385567043,0.18415073108513974,0.009230305272430133,2.572009744123731,-75.730804,5.721734
Prospecto,Antioquia,Jericó,Jericó,5.736068,-75.77406,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,22.83496640348786,46.73912045413889,10.292927523808373,442.9593021352894,410.0943955430002,48.38728171129132,0.16219978574103308,0.19444594573214016,0.0002760482090371116,3.8516259053633273,-75.77406,5.736068
Prospecto desarrollado,Antioquia,Jericó,Jericó,5.745157,-75.73768,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCÁNICA,17.736542137954615,47.491400031152885,10.325276604632968,429.9644787109431,916.489212303058,63.36560737663351,0.85014979704388,0.6077175768544224,0.002263376386261844,7.026275839099828,-75.73768,5.745157
Prospecto,Antioquia,Jericó,Jericó,5.745233,-75.75939,Oro-Au,Oro-Au,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,21.727964907026315,47.0726295782664,10.326803474974751,318.3128718084127,591.7868116901466,32.08520038679177,0.5038080863746129,0.36739429588177475,0.001877284831925849,4.403858994351711,-75.75939,5.745233
Prospecto,Antioquia,Jericó,Jericó,5.754103,-75.72752,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,8.791076084297897,47.744795134168044,10.30823665543589,584.4590136013237,698.5949831711351,24.46903004423147,0.45013587294533114,0.39273626740719686,0.0014666287047382597,5.699600955976755,-75.72752,5.754103
Prospecto,Antioquia,Jericó,Jericó,5.755554,-75.725204,Cobre-Cu,Calcopirita-CuFeS2,Pórfido,ROCA_ÍGNEA_VOLCANICLÁSTICA,8.053424741234686,47.79918527352563,10.302178516785022,480.2639903952377,687.8495628801854,27.140420586275432,0.4440174268252272,0.34446148781700064,0.00503986818707419,4.750756364297251,-75.725204,5.755554
